14,1,301,0,GET / HTTP/1.1
27,1,404,0,GET /css/style.css HTTP/1.1
30,1,200,0,GET /twitter-icon.png HTTP/1.1
29,1,200,0,GET /GitHub-Mark.png HTTP/1.1
39,1,200,0,GET /bootstrap/img/favicon.ico HTTP/1.1
40,1,200,1,GET /honeypot/honeypot.json.zip HTTP/1.1
24,1,200,0,GET /robots.txt HTTP/1.1
31,1,404,0,GET /sitemap_index.xml HTTP/1.1
34,1,200,0,GET /auth.log/auth.log.gz HTTP/1.1
25,1,404,0,GET /sitemap.xml HTTP/1.1
61,1,304,0,GET /Datasets%20Description/HTML_Bro_log_1/dhcp.html HTTP/1.1
48,1,301,0,GET /self.logs/access.log.2017-01-03.gz HTTP/1.1
62,1,304,0,GET /Datasets%20Description/HTML_Bro_log_1/files.html HTTP/1.1
36,1,200,0,GET /maccdc2012/conn.log.gz HTTP/1.1
21,1,404,0,GET /ads.txt HTTP/1.1
30,1,404,0,GET /cgi-bin/test-cgi HTTP/1.1
32,1,404,0,GET /horde/imp/test.php HTTP/1.1
33,1,404,0,GET /login?from=0.000000 HTTP/1.1
42,1,404,0,GET /phpMyAdmin/scripts/setup.php HTTP/1.1
42,1,404,0,GET /phpmyadmin/scripts/setup.php HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/ssl.html HTTP/1.1
34,1,404,0,GET /statics/css/crop.css HTTP/1.1
32,1,404,0,HEAD /manager/login.asp HTTP/1.1
32,1,404,0,HEAD /bochuan/login.asp HTTP/1.1
33,1,404,0,HEAD /admin123/login.asp HTTP/1.1
32,1,404,0,HEAD /cyadmin/login.asp HTTP/1.1
32,1,404,0,HEAD /bjadmin/login.asp HTTP/1.1
34,1,404,0,HEAD /www_admin/login.asp HTTP/1.1
32,1,404,0,HEAD /admintc/login.asp HTTP/1.1
30,1,404,0,HEAD /jngov/login.asp HTTP/1.1
31,1,404,0,HEAD /Admins/login.asp HTTP/1.1
27,1,404,0,HEAD /yp/login.asp HTTP/1.1
46,1,404,0,GET /apple-touch-icon-precomposed.png HTTP/1.1
34,1,404,0,GET /apple-touch-icon.png HTTP/1.1
45,1,200,0,GET /Datasets%20Description/Network/ HTTP/1.1
36,1,200,0,GET /maccdc2012/http.log.gz HTTP/1.1
47,1,200,1,GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1
24,1,200,0,GET /self.logs/ HTTP/1.1
18,1,404,0,GET /.env HTTP/1.1
64,1,404,1,GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1
71,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/loaded_scripts.html HTTP/1.1
38,1,404,0,GET /old/wp-admin/install.php HTTP/1.1
38,1,404,0,GET /new/wp-admin/install.php HTTP/1.1
14,1,200,0,GET / HTTP/1.0
60,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/?C=D;O=A HTTP/1.1
48,1,301,0,GET /self.logs/access.log.2017-01-28.gz HTTP/1.1
17,1,404,0,GET /wp/ HTTP/1.1
32,1,200,0,GET /self.logs/?C=M;O=A HTTP/1.1
25,1,200,0,GET /favicon.ico HTTP/1.1
26,1,404,0,GET /wp-login.php HTTP/1.1
36,1,200,0,GET /maccdc2012/dhcp.log.gz HTTP/1.1
38,1,200,0,GET /maccdc2012/tunnel.log.gz HTTP/1.1
71,1,200,0,GET /Datasets%20Description/HTML_Bro_log_3/loaded_scripts.html HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-12-13.gz HTTP/1.1
38,1,200,0,GET /maccdc2012/notice.log.gz HTTP/1.1
33,1,200,0,GET /tg/tg_snort_full.7z HTTP/1.1
37,1,200,0,GET /maccdc2012/files.log.gz HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/ssh.html HTTP/1.1
42,1,200,0,GET /maccdc2012/signatures.log.gz HTTP/1.1
56,1,200,0,GET /Datasets%20Description/Network/tunnel.html HTTP/1.1
57,1,200,0,GET /Datasets%20Description/PE_malware/Zeus.html HTTP/1.1
37,1,200,0,GET /maccdc2012/weird.log.gz HTTP/1.1
51,1,404,0,GET /DatasetsDescription/Network/http.html HTTP/1.1
53,1,404,0,GET /DatasetsDescription/Network/tunnel.html HTTP/1.1
51,1,404,0,GET /DatasetsDescription/Network/smtp.html HTTP/1.1
49,1,200,0,GET /maccdc2012/maccdc2012_full_alert.7z HTTP/1.1
62,1,200,0,GET /Datasets%20Description/PE_malware/OPCleaver.html HTTP/1.1
33,1,200,0,GET /tg/tg_snort_fast.7z HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/dns.html HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-07-11.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-05-05.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-03-12.gz HTTP/1.1
27,1,404,0,GET /css/style.css HTTP/1.0
30,1,200,0,GET /twitter-icon.png HTTP/1.0
29,1,200,0,GET /GitHub-Mark.png HTTP/1.0
63,1,200,0,GET /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1
63,1,404,0,POST //ajax/api/content_infraction/getIndexableContent HTTP/1.1
58,1,404,0,POST //ajax/api/content_event/getIndexableContent HTTP/1.1
