14,1,200,0,GET / HTTP/1.1
46,1,404,0,GET /apple-touch-icon-precomposed.png HTTP/1.1
34,1,404,0,GET /apple-touch-icon.png HTTP/1.1
39,1,200,0,GET /bootstrap/img/favicon.ico HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-03-11.gz HTTP/1.1
22,1,404,0,GET /staging/ HTTP/1.1
53,1,200,0,GET /self.logs/2016/access.log.2016-12-30.gz HTTP/1.1
18,1,404,0,GET /old/ HTTP/1.1
25,1,200,0,GET /favicon.ico HTTP/1.1
48,1,304,0,GET /self.logs/access.log.2018-02-12.gz HTTP/1.1
18,1,404,0,GET /dev/ HTTP/1.1
21,1,404,0,GET /backup/ HTTP/1.1
27,1,404,0,GET /css/style.css HTTP/1.1
30,1,200,0,GET /twitter-icon.png HTTP/1.1
29,1,200,0,GET /GitHub-Mark.png HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-03-26.gz HTTP/1.1
61,1,200,0,GET /Datasets%20Description/HTML_Bro_log_2/conn.html HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-07-09.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-11-28.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-04-18.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-11-09.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-03-10.gz HTTP/1.1
24,1,200,0,GET /robots.txt HTTP/1.1
60,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/ssl.html HTTP/1.1
47,1,404,0,GET /self.logs/error.log.2015-08-23.gz HTTP/1.1
36,1,200,0,GET /maccdc2012/smtp.log.gz HTTP/1.1
53,1,200,0,GET /self.logs/2016/access.log.2016-05-03.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-12-07.gz HTTP/1.1
49,1,200,0,HEAD /self.logs/access.log.2017-11-25.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-11-25.gz HTTP/1.1
48,1,404,0,GET /self.logs/access.log.2016-12-20.gz HTTP/1.1
38,1,200,0,GET /pe_static/op-cleaver.zip HTTP/1.1
32,1,200,0,GET /pe_static/apt1.zip HTTP/1.1
48,1,404,0,GET /self.logs/access.log.2016-08-07.gz HTTP/1.1
52,1,200,0,GET /self.logs/2016/error.log.2016-03-15.gz HTTP/1.1
49,1,200,1,GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.0
45,1,404,0,GET /wp-includes/js/jquery/jquery.js HTTP/1.1
47,1,404,0,GET /administrator/help/en-GB/toc.json HTTP/1.1
54,1,404,0,GET /administrator/language/en-GB/install.xml HTTP/1.1
44,1,404,0,GET /plugins/system/debug/debug.xml HTTP/1.1
28,1,404,0,GET /administrator/ HTTP/1.1
26,1,404,0,GET /misc/ajax.js HTTP/1.1
45,1,404,0,GET /admin/view/javascript/common.js HTTP/1.1
39,1,404,0,GET /admin/includes/general.js HTTP/1.1
41,1,404,0,GET /images/editor/separator.gif HTTP/1.1
37,1,404,0,GET /js/header-rollup-554.js HTTP/1.1
49,1,200,1,GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-02-15.gz HTTP/1.1
