14,1,200,0,GET / HTTP/1.1
27,1,404,0,GET /css/style.css HTTP/1.1
30,1,200,0,GET /twitter-icon.png HTTP/1.1
29,1,200,0,GET /GitHub-Mark.png HTTP/1.1
24,1,200,0,GET /robots.txt HTTP/1.1
25,1,200,0,GET /favicon.ico HTTP/1.1
46,1,404,0,GET /apple-touch-icon-precomposed.png HTTP/1.1
34,1,404,0,GET /apple-touch-icon.png HTTP/1.1
39,1,200,0,GET /bootstrap/img/favicon.ico HTTP/1.1
54,1,200,0,GET /Datasets%20Description/Network/http.html HTTP/1.1
36,1,206,0,GET /maccdc2012/conn.log.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-12-24.gz HTTP/1.1
54,1,200,0,GET /Datasets%20Description/Network/dhcp.html HTTP/1.1
55,1,200,0,GET /Security-Data-Analysis/Lab_1/conn.log.zip HTTP/1.1
37,1,200,0,GET /Datasets%20Description/ HTTP/1.1
21,1,301,0,GET /ads.txt HTTP/1.1
49,1,200,1,GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.1
36,1,200,0,GET /maccdc2012/http.log.gz HTTP/1.1
54,1,404,0,GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1
42,1,404,0,GET /apple-touch-icon-120x120.png HTTP/1.1
36,1,200,0,GET /maccdc2012/smtp.log.gz HTTP/1.1
53,1,304,0,GET /Datasets%20Description/Network/ssl.html HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-11-17.gz HTTP/1.1
35,1,200,0,GET /maccdc2012/dns.log.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-11-21.gz HTTP/1.1
25,1,200,0,GET /maccdc2012/ HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/dns.html HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-07-20.gz HTTP/1.1
26,1,301,0,HEAD /license.txt HTTP/1.1
61,1,200,0,GET /Datasets%20Description/HTML_Bro_log_2/conn.html HTTP/1.1
43,1,404,0,GET /CHANGELOG.txt?_=1589723397298 HTTP/1.1
43,1,404,0,GET /CHANGELOG.txt?_=1589723476141 HTTP/1.1
24,1,200,0,GET /self.logs/ HTTP/1.1
43,1,404,0,GET /CHANGELOG.txt?_=1589723496103 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-06-05.gz HTTP/1.1
61,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/dhcp.html HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/ssh.html HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-02-20.gz HTTP/1.1
35,1,404,0,GET //wp-admin/install.php HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-05 HTTP/1.1
30,1,404,0,GET /cgi-bin/test-cgi HTTP/1.1
32,1,404,0,GET /horde/imp/test.php HTTP/1.1
33,1,404,0,GET /login?from=0.000000 HTTP/1.1
42,1,404,0,GET /phpMyAdmin/scripts/setup.php HTTP/1.1
42,1,404,0,GET /phpmyadmin/scripts/setup.php HTTP/1.1
23,1,301,0,GET /wp-admin/ HTTP/1.1
28,1,301,0,GET /test/wp-admin/ HTTP/1.1
28,1,301,0,GET /blog/wp-admin/ HTTP/1.1
31,1,404,0,GET /e/data/js/ajax.js HTTP/1.1
35,1,301,0,GET /maccdc2012/ssl.log.gz HTTP/1.1
48,1,304,0,GET /self.logs/access.log.2017-01-22.gz HTTP/1.1
57,1,200,0,GET /Datasets%20Description/PE_malware/Zeus.html HTTP/1.1
47,1,304,0,GET /self.logs/error.log.2019-04-23.gz HTTP/1.1
60,1,200,0,GET /Datasets%20Description/HTML_Bro_log_3/dns.html HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-01-03.gz HTTP/1.1
37,1,301,0,GET /.well-known/keybase.txt HTTP/1.1
60,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/dns.html HTTP/1.1
23,1,301,0,GET /self.logs HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-06-15.gz HTTP/1.1
33,1,200,0,GET /tg/tg_snort_full.7z HTTP/1.1
40,1,200,1,GET /honeypot/honeypot.json.zip HTTP/1.1
31,1,404,1,GET /honeypot/Honeypot HTTP/1.1
18,1,404,0,GET /old/ HTTP/1.1
15,1,200,0,HEAD / HTTP/1.1
45,1,200,0,GET /Datasets%20Description/Network/ HTTP/1.1
48,1,301,0,GET /self.logs/access.log.2017-07-10.gz HTTP/1.1
32,1,200,0,GET /pe_static/zeus.zip HTTP/1.1
36,1,200,0,GET /maccdc2012/dhcp.log.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-05-11.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-05-12.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-05-13.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-05-14.gz HTTP/1.1
48,1,404,0,GET /self.logs/access.log.2020-05-15.gz HTTP/1.1
48,1,404,0,GET /self.logs/access.log.2020-05-16.gz HTTP/1.1
48,1,404,0,GET /self.logs/access.log.2020-05-17.gz HTTP/1.1
53,1,304,0,GET /Datasets%20Description/Network/ftp.html HTTP/1.1
38,1,301,0,HEAD //tools/upload_ajax.ashx HTTP/1.1
39,1,404,0,GET /xheditor/demos/upload.php HTTP/1.1
60,1,404,0,GET /Public/Home/static/ueditor/dialogs/internal.js HTTP/1.1
43,1,404,0,GET /CHANGELOG.txt?_=1589782925029 HTTP/1.1
34,1,200,0,GET /auth.log/auth.log.gz HTTP/1.1
43,1,200,0,GET /misc/zeus_dga_domains.txt.zip HTTP/1.1
48,1,404,0,GET /Script/ueditor/net/controller.ashx HTTP/1.1
