54,1,200,0,GET /Datasets%20Description/Network/dhcp.html HTTP/1.1
53,1,200,0,GET /Datasets%20Description/Network/dns.html HTTP/1.1
25,1,200,0,GET /favicon.ico HTTP/1.1
55,1,200,0,GET /Datasets%20Description/Network/files.html HTTP/1.1
14,1,200,0,GET / HTTP/1.1
27,1,404,0,GET /css/style.css HTTP/1.1
30,1,200,0,GET /twitter-icon.png HTTP/1.1
29,1,200,0,GET /GitHub-Mark.png HTTP/1.1
39,1,200,0,GET /bootstrap/img/favicon.ico HTTP/1.1
57,1,200,0,GET /Datasets%20Description/PE_malware/Zeus.html HTTP/1.1
63,1,200,0,GET /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1
62,1,200,0,GET /Datasets%20Description/PE_malware/OPCleaver.html HTTP/1.1
40,1,200,1,GET /honeypot/honeypot.json.zip HTTP/1.1
51,1,301,0,GET /Datasets%20Description/HTML_Bro_log_1 HTTP/1.1
52,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/ HTTP/1.1
66,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/app_stats.html HTTP/1.1
61,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/conn.html HTTP/1.1
61,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/dhcp.html HTTP/1.1
60,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/dns.html HTTP/1.1
18,1,404,0,GET /data HTTP/1.1
35,1,200,0,GET /maccdc2012/ftp.log.gz HTTP/1.1
36,1,200,0,GET /maccdc2012/conn.log.gz HTTP/1.1
36,1,200,0,GET /maccdc2012/dhcp.log.gz HTTP/1.1
24,1,200,0,GET /self.logs/ HTTP/1.1
35,1,200,0,GET /maccdc2012/dns.log.gz HTTP/1.1
36,1,200,0,GET /maccdc2012/http.log.gz HTTP/1.1
35,1,200,0,GET /maccdc2012/ssl.log.gz HTTP/1.1
36,1,200,0,GET /maccdc2012/smtp.log.gz HTTP/1.1
35,1,200,0,GET /maccdc2012/ssh.log.gz HTTP/1.1
38,1,200,0,GET /maccdc2012/tunnel.log.gz HTTP/1.1
42,1,200,0,GET /maccdc2012/signatures.log.gz HTTP/1.1
38,1,200,0,GET /maccdc2012/notice.log.gz HTTP/1.1
34,1,200,0,GET /auth.log/auth.log.gz HTTP/1.1
33,1,200,0,GET /squid/access.log.gz HTTP/1.1
